Price,Close,High,Low,Open,Volume
Ticker,TON-USD,TON-USD,TON-USD,TON-USD,TON-USD
Datetime,,,,,
2023-09-19 02:00:00+00:00,1.2530096769332886,1.2530096769332886,1.2472386360168457,1.2491888999938965,0
2023-09-19 03:00:00+00:00,1.2535897493362427,1.2541810274124146,1.2491455078125,1.2532637119293213,0
2023-09-19 04:00:00+00:00,1.2544764280319214,1.255906105041504,1.2496716976165771,1.2497626543045044,0
2023-09-19 05:00:00+00:00,1.2547297477722168,1.2569608688354492,1.2529109716415405,1.2544848918914795,10978
2023-09-19 06:00:00+00:00,1.2565462589263916,1.2565462589263916,1.2501696348190308,1.2543147802352905,0
2023-09-19 07:00:00+00:00,1.2575637102127075,1.259385108947754,1.2541390657424927,1.2546837329864502,33006
2023-09-19 08:00:00+00:00,1.2595934867858887,1.2635843753814697,1.257452130317688,1.259231686592102,0
2023-09-19 09:00:00+00:00,1.2732412815093994,1.2747352123260498,1.2647759914398193,1.2647759914398193,10109
2023-09-19 10:00:00+00:00,1.2658029794692993,1.27327299118042,1.26576566696167,1.27327299118042,0
2023-09-19 11:00:00+00:00,1.2679861783981323,1.2691245079040527,1.2633912563323975,1.2681483030319214,0
2023-09-19 12:00:00+00:00,1.2655186653137207,1.2687435150146484,1.2643150091171265,1.2650210857391357,3799
2023-09-19 13:00:00+00:00,1.264221429824829,1.2672545909881592,1.264221429824829,1.2650164365768433,0
2023-09-19 14:00:00+00:00,1.2646832466125488,1.265139102935791,1.2585749626159668,1.2598522901535034,0
2023-09-19 15:00:00+00:00,1.2743821144104004,1.2743821144104004,1.2671458721160889,1.2671458721160889,1057
2023-09-19 16:00:00+00:00,1.269921064376831,1.2753933668136597,1.269921064376831,1.2753933668136597,0
2023-09-19 17:00:00+00:00,1.2665984630584717,1.270404577255249,1.2662403583526611,1.270404577255249,0
2023-09-19 18:00:00+00:00,1.2672756910324097,1.2684721946716309,1.2664889097213745,1.2664889097213745,0
2023-09-19 19:00:00+00:00,1.2665058374404907,1.2674281597137451,1.265174150466919,1.2674281597137451,0
2023-09-19 20:00:00+00:00,1.2724190950393677,1.2724190950393677,1.2665127515792847,1.266789197921753,0
2023-09-19 21:00:00+00:00,1.2661463022232056,1.2724167108535767,1.2643675804138184,1.2724167108535767,5944
2023-09-19 22:00:00+00:00,1.270753026008606,1.270753026008606,1.2658262252807617,1.2698736190795898,13190
2023-09-19 23:00:00+00:00,1.2722456455230713,1.2722456455230713,1.2688193321228027,1.2688193321228027,15475
2023-09-20 00:00:00+00:00,1.2693101167678833,1.2735631465911865,1.2672312259674072,1.272093415260315,0
2023-09-20 01:00:00+00:00,1.2741748094558716,1.2741748094558716,1.266330599784851,1.266330599784851,0
2023-09-20 02:00:00+00:00,1.26983642578125,1.2741643190383911,1.267881989479065,1.2709360122680664,6376
2023-09-20 03:00:00+00:00,1.2656279802322388,1.269333839416504,1.264406681060791,1.269333839416504,10579
2023-09-20 04:00:00+00:00,1.2667863368988037,1.2667863368988037,1.2621089220046997,1.2660681009292603,37392
2023-09-20 05:00:00+00:00,1.2615482807159424,1.2663543224334717,1.2599002122879028,1.2663543224334717,0
2023-09-20 06:00:00+00:00,1.2589696645736694,1.263092041015625,1.2589696645736694,1.2629622220993042,7778
2023-09-20 07:00:00+00:00,1.2639007568359375,1.2645972967147827,1.2612203359603882,1.2612203359603882,0
2023-09-20 08:00:00+00:00,1.2659109830856323,1.2669041156768799,1.2639505863189697,1.264165997505188,1086
2023-09-20 09:00:00+00:00,1.2581965923309326,1.2679511308670044,1.2581965923309326,1.2679511308670044,13525
2023-09-20 10:00:00+00:00,1.2590885162353516,1.2600857019424438,1.2555453777313232,1.2584162950515747,5848
2023-09-20 11:00:00+00:00,1.2645245790481567,1.2645245790481567,1.2593237161636353,1.259627103805542,0
2023-09-20 12:00:00+00:00,1.26722252368927,1.26722252368927,1.261692762374878,1.2626452445983887,46468
2023-09-20 13:00:00+00:00,1.2736529111862183,1.2754755020141602,1.2694995403289795,1.2694995403289795,110709
2023-09-20 14:00:00+00:00,1.2996877431869507,1.304824948310852,1.2754089832305908,1.2754089832305908,291301
2023-09-20 15:00:00+00:00,1.2991046905517578,1.3021997213363647,1.2942739725112915,1.2984675168991089,51418
2023-09-20 16:00:00+00:00,1.3009191751480103,1.3016587495803833,1.2970422506332397,1.297221302986145,0
2023-09-20 17:00:00+00:00,1.3044779300689697,1.3044779300689697,1.2991005182266235,1.3007086515426636,15665
2023-09-20 18:00:00+00:00,1.3034441471099854,1.3045281171798706,1.2987008094787598,1.3029650449752808,11291
2023-09-20 19:00:00+00:00,1.3080604076385498,1.31011962890625,1.2988537549972534,1.3001290559768677,32322
2023-09-20 20:00:00+00:00,1.303690791130066,1.3093156814575195,1.3028018474578857,1.3082566261291504,28051
2023-09-20 21:00:00+00:00,1.3134150505065918,1.3153022527694702,1.3073848485946655,1.3073848485946655,51236
2023-09-20 22:00:00+00:00,1.3139472007751465,1.3147671222686768,1.3095667362213135,1.3147671222686768,39608
2023-09-20 23:00:00+00:00,1.307957410812378,1.313671588897705,1.3051095008850098,1.313671588897705,20742
2023-09-21 00:00:00+00:00,1.3037006855010986,1.3108906745910645,1.3037006855010986,1.3095808029174805,85773
2023-09-21 01:00:00+00:00,1.2964085340499878,1.302114725112915,1.2964085340499878,1.3011058568954468,52216
2023-09-21 02:00:00+00:00,1.2728155851364136,1.302157998085022,1.2728155851364136,1.3001130819320679,0
2023-09-21 03:00:00+00:00,1.2811753749847412,1.2811753749847412,1.2765964269638062,1.278267502784729,26171
2023-09-21 04:00:00+00:00,1.284670114517212,1.284670114517212,1.2790207862854004,1.2813491821289062,0
2023-09-21 05:00:00+00:00,1.2818279266357422,1.2846436500549316,1.275831699371338,1.2846436500549316,43817
2023-09-21 06:00:00+00:00,1.2759194374084473,1.282205581665039,1.2734295129776,1.2799268960952759,13446
2023-09-21 07:00:00+00:00,1.2710665464401245,1.2763769626617432,1.2710665464401245,1.2763769626617432,12467
2023-09-21 08:00:00+00:00,1.2651042938232422,1.2687830924987793,1.2627432346343994,1.2687830924987793,65033
2023-09-21 09:00:00+00:00,1.25556218624115,1.2621101140975952,1.25556218624115,1.2621101140975952,66480
2023-09-21 10:00:00+00:00,1.2488046884536743,1.2563385963439941,1.2485121488571167,1.2559473514556885,0
2023-09-21 11:00:00+00:00,1.2498341798782349,1.2502124309539795,1.2444286346435547,1.2444286346435547,18775
2023-09-21 12:00:00+00:00,1.2475892305374146,1.2507729530334473,1.2471495866775513,1.2495143413543701,0
2023-09-21 13:00:00+00:00,1.2406872510910034,1.2495490312576294,1.2406872510910034,1.2495490312576294,0
2023-09-21 14:00:00+00:00,1.2481929063796997,1.2506053447723389,1.2408157587051392,1.2408157587051392,0
2023-09-21 15:00:00+00:00,1.2526311874389648,1.2549625635147095,1.2481590509414673,1.2483325004577637,0
2023-09-21 16:00:00+00:00,1.2484077215194702,1.2532985210418701,1.2480436563491821,1.2521846294403076,0
2023-09-21 17:00:00+00:00,1.2512212991714478,1.2512212991714478,1.2496882677078247,1.2499921321868896,0
2023-09-21 18:00:00+00:00,1.2526307106018066,1.2549375295639038,1.2488420009613037,1.251006007194519,0
2023-09-21 19:00:00+00:00,1.2552498579025269,1.255312442779541,1.250989556312561,1.2523691654205322,0
2023-09-21 20:00:00+00:00,1.2567648887634277,1.2586792707443237,1.2547105550765991,1.2572581768035889,0
2023-09-21 21:00:00+00:00,1.2572073936462402,1.259549617767334,1.2545114755630493,1.2568620443344116,0
2023-09-21 22:00:00+00:00,1.2761163711547852,1.2761163711547852,1.2509028911590576,1.2571474313735962,0
2023-09-21 23:00:00+00:00,1.2723113298416138,1.2747734785079956,1.2723113298416138,1.2740211486816406,0
2023-09-22 00:00:00+00:00,1.2735345363616943,1.2735838890075684,1.265129566192627,1.2723349332809448,0
2023-09-22 01:00:00+00:00,1.2717986106872559,1.2736773490905762,1.2698636054992676,1.2721927165985107,0
2023-09-22 02:00:00+00:00,1.2702842950820923,1.2736399173736572,1.2690184116363525,1.2715165615081787,0
2023-09-22 03:00:00+00:00,1.2731481790542603,1.2735991477966309,1.26972234249115,1.2702797651290894,0
2023-09-22 04:00:00+00:00,1.274147391319275,1.274147391319275,1.2721999883651733,1.2736430168151855,0
2023-09-22 05:00:00+00:00,1.2721270322799683,1.2740886211395264,1.2711833715438843,1.2740886211395264,0
2023-09-22 06:00:00+00:00,1.2748404741287231,1.2764148712158203,1.2720363140106201,1.2741920948028564,6012
2023-09-22 07:00:00+00:00,1.2802850008010864,1.2802850008010864,1.2750319242477417,1.2753512859344482,17606
2023-09-22 08:00:00+00:00,1.2787188291549683,1.28144109249115,1.276607871055603,1.276607871055603,0
2023-09-22 09:00:00+00:00,1.2817243337631226,1.282312273979187,1.277266263961792,1.282312273979187,0
2023-09-22 10:00:00+00:00,1.280657172203064,1.2855645418167114,1.280336856842041,1.2817169427871704,0
2023-09-22 11:00:00+00:00,1.2841500043869019,1.285693883895874,1.2801684141159058,1.2805229425430298,0
2023-09-22 12:00:00+00:00,1.2831803560256958,1.2859220504760742,1.2796554565429688,1.282218098640442,3505
2023-09-22 13:00:00+00:00,1.2808386087417603,1.281370759010315,1.2788230180740356,1.281125783920288,38972
2023-09-22 14:00:00+00:00,1.3008962869644165,1.3008962869644165,1.2792632579803467,1.2792632579803467,191681
2023-09-22 15:00:00+00:00,1.2994407415390015,1.3014919757843018,1.2918635606765747,1.3014919757843018,118266
2023-09-22 16:00:00+00:00,1.294515609741211,1.2991734743118286,1.2943291664123535,1.2972666025161743,13540
2023-09-22 17:00:00+00:00,1.2956711053848267,1.2975423336029053,1.2938507795333862,1.2975423336029053,9942
2023-09-22 18:00:00+00:00,1.3017221689224243,1.3017221689224243,1.2942097187042236,1.2942097187042236,21786
2023-09-22 19:00:00+00:00,1.2971622943878174,1.3043168783187866,1.2971622943878174,1.3017473220825195,0
2023-09-22 20:00:00+00:00,1.3022397756576538,1.3026840686798096,1.2951953411102295,1.2951953411102295,0
2023-09-22 21:00:00+00:00,1.3011679649353027,1.302253246307373,1.2985576391220093,1.3021785020828247,0
2023-09-22 22:00:00+00:00,1.30122709274292,1.3015235662460327,1.2991076707839966,1.2993440628051758,0
2023-09-22 23:00:00+00:00,1.3014521598815918,1.3030447959899902,1.298944354057312,1.299511194229126,5408
2023-09-23 00:00:00+00:00,1.302751898765564,1.3044074773788452,1.2974269390106201,1.3044074773788452,46537
2023-09-23 01:00:00+00:00,1.3028273582458496,1.304733395576477,1.3004417419433594,1.3028982877731323,0
2023-09-23 02:00:00+00:00,1.3055591583251953,1.305597186088562,1.3006701469421387,1.3006701469421387,34119
2023-09-23 03:00:00+00:00,1.3053041696548462,1.3074976205825806,1.3033279180526733,1.3056508302688599,51726
2023-09-23 04:00:00+00:00,1.305611491203308,1.3074162006378174,1.3035953044891357,1.3053034543991089,33087
2023-09-23 05:00:00+00:00,1.3017816543579102,1.3057359457015991,1.3017816543579102,1.3036625385284424,31318
2023-09-23 06:00:00+00:00,1.3043335676193237,1.30792236328125,1.3020892143249512,1.3036713600158691,23560
2023-09-23 07:00:00+00:00,1.3019589185714722,1.3063828945159912,1.3019589185714722,1.3024951219558716,0
2023-09-23 08:00:00+00:00,1.3022258281707764,1.3044017553329468,1.3004108667373657,1.3043149709701538,8739
2023-09-23 09:00:00+00:00,1.304237961769104,1.3043420314788818,1.3004348278045654,1.3004348278045654,0
2023-09-23 10:00:00+00:00,1.306100845336914,1.306100845336914,1.3023335933685303,1.304282546043396,55020
2023-09-23 11:00:00+00:00,1.3060246706008911,1.3077845573425293,1.3023020029067993,1.3060646057128906,71800
2023-09-23 12:00:00+00:00,1.3059465885162354,1.3099188804626465,1.3042818307876587,1.3080253601074219,66563
2023-09-23 13:00:00+00:00,1.3039014339447021,1.3058439493179321,1.3004251718521118,1.304184079170227,0
2023-09-23 14:00:00+00:00,1.307843804359436,1.309975028038025,1.304195761680603,1.304195761680603,0
2023-09-23 15:00:00+00:00,1.3040952682495117,1.309611439704895,1.303665041923523,1.3079370260238647,0
2023-09-23 16:00:00+00:00,1.3026946783065796,1.3057444095611572,1.3025052547454834,1.304151177406311,0
2023-09-23 17:00:00+00:00,1.3067479133605957,1.3067479133605957,1.304552674293518,1.3066378831863403,1733
2023-09-23 18:00:00+00:00,1.305265188217163,1.3071621656417847,1.305265188217163,1.3068807125091553,0
2023-09-23 19:00:00+00:00,1.3052921295166016,1.3091003894805908,1.3051835298538208,1.3051835298538208,3824
2023-09-23 20:00:00+00:00,1.308425784111023,1.3085854053497314,1.304843544960022,1.305250644683838,0
2023-09-23 21:00:00+00:00,1.3136749267578125,1.3139063119888306,1.3082414865493774,1.3083727359771729,27193
2023-09-23 22:00:00+00:00,1.3136869668960571,1.315697431564331,1.311705231666565,1.3137035369873047,8000
2023-09-23 23:00:00+00:00,1.3157976865768433,1.3157976865768433,1.3133747577667236,1.313638687133789,18825
2023-09-24 00:00:00+00:00,1.573756456375122,1.689186453819275,1.3512217998504639,1.689186453819275,26657404
2023-09-24 01:00:00+00:00,1.6245535612106323,1.6586004495620728,1.568804383277893,1.569888710975647,23478088
2023-09-24 02:00:00+00:00,1.6170392036437988,1.6333532333374023,1.5665760040283203,1.6134247779846191,7897400
2023-09-24 03:00:00+00:00,1.4229023456573486,1.6675933599472046,1.4229023456573486,1.6675933599472046,8242388
2023-09-24 04:00:00+00:00,1.3091455698013306,1.4234641790390015,1.3047963380813599,1.419703483581543,3911136
2023-09-24 05:00:00+00:00,1.2701988220214844,1.3097103834152222,1.2701988220214844,1.3084657192230225,3238712
2023-09-24 06:00:00+00:00,1.2430189847946167,1.2723959684371948,1.242145299911499,1.2723959684371948,7248552
2023-09-24 07:00:00+00:00,1.2470511198043823,1.2486751079559326,1.2436751127243042,1.2469801902770996,2023400
2023-09-24 08:00:00+00:00,1.2624722719192505,1.2639988660812378,1.2438935041427612,1.246255874633789,4386000
2023-09-24 09:00:00+00:00,1.2667850255966187,1.2667850255966187,1.2598150968551636,1.2625422477722168,1780544
2023-09-24 10:00:00+00:00,1.2523295879364014,1.2674299478530884,1.2508209943771362,1.2674299478530884,1442824
2023-09-24 11:00:00+00:00,1.24628746509552,1.2662463188171387,1.24628746509552,1.253871202468872,1117376
2023-09-24 12:00:00+00:00,1.2244316339492798,1.2346065044403076,1.2182613611221313,1.2346065044403076,5986760
2023-09-24 13:00:00+00:00,1.198635458946228,1.222741961479187,1.1985403299331665,1.2218035459518433,1677472
2023-09-24 14:00:00+00:00,1.1887929439544678,1.1976944208145142,1.1853326559066772,1.1976944208145142,1493072
2023-09-24 15:00:00+00:00,1.1885706186294556,1.1911261081695557,1.1851221323013306,1.1851221323013306,447648
2023-09-24 16:00:00+00:00,1.3279175758361816,1.3279175758361816,1.1893757581710815,1.1893757581710815,177288
2023-09-24 17:00:00+00:00,1.3334258794784546,1.3334258794784546,1.3241945505142212,1.3241945505142212,59912
2023-09-24 18:00:00+00:00,1.3263887166976929,1.334561824798584,1.3263887166976929,1.3301929235458374,72408
2023-09-24 19:00:00+00:00,1.3178625106811523,1.3298946619033813,1.31598961353302,1.3245694637298584,72040
2023-09-24 20:00:00+00:00,1.1753530502319336,1.3196886777877808,1.1732280254364014,1.3139899969100952,217344
2023-09-24 21:00:00+00:00,1.1755900382995605,1.178132176399231,1.1755900382995605,1.1771527528762817,128264
2023-09-24 22:00:00+00:00,1.1709074974060059,1.1710209846496582,1.1672649383544922,1.1674853563308716,496160
2023-09-24 23:00:00+00:00,1.1628773212432861,1.1699432134628296,1.1621407270431519,1.1699432134628296,557480
2023-09-25 00:00:00+00:00,1.1642398834228516,1.1700257062911987,1.1409144401550293,1.1628992557525635,0
2023-09-25 01:00:00+00:00,1.1511054039001465,1.164966106414795,1.1511054039001465,1.1588934659957886,0
2023-09-25 02:00:00+00:00,1.1104655265808105,1.153593897819519,1.1073592901229858,1.153593897819519,0
2023-09-25 03:00:00+00:00,1.1070740222930908,1.1098848581314087,1.1070740222930908,1.1098848581314087,0
2023-09-25 04:00:00+00:00,1.137804627418518,1.1416547298431396,1.1068968772888184,1.1086362600326538,0
2023-09-25 05:00:00+00:00,1.1368627548217773,1.1388804912567139,1.1349931955337524,1.1388804912567139,0
2023-09-25 06:00:00+00:00,1.1378084421157837,1.1389833688735962,1.1349997520446777,1.1349997520446777,0
2023-09-25 07:00:00+00:00,1.1391935348510742,1.1391935348510742,1.1365022659301758,1.1388206481933594,0
2023-09-25 08:00:00+00:00,1.1365398168563843,1.139454960823059,1.1363221406936646,1.139187216758728,0
2023-09-25 09:00:00+00:00,1.1357293128967285,1.1393039226531982,1.1355005502700806,1.1355005502700806,0
2023-09-25 10:00:00+00:00,1.1357290744781494,1.1367968320846558,1.1336393356323242,1.1366180181503296,0
2023-09-25 11:00:00+00:00,1.133550763130188,1.1347147226333618,1.1310266256332397,1.1347142457962036,0
2023-09-25 12:00:00+00:00,1.1245450973510742,1.1341044902801514,1.1217899322509766,1.1335076093673706,0
2023-09-25 13:00:00+00:00,1.122628092765808,1.1249597072601318,1.1211693286895752,1.1248701810836792,0
2023-09-25 14:00:00+00:00,1.1233024597167969,1.1243360042572021,1.122287392616272,1.123828411102295,0
2023-09-25 15:00:00+00:00,1.126150369644165,1.1274142265319824,1.1227478981018066,1.123201847076416,0
2023-09-25 16:00:00+00:00,1.1297450065612793,1.1297450065612793,1.126463770866394,1.1271576881408691,0
2023-09-25 17:00:00+00:00,1.1283164024353027,1.129701018333435,1.1272274255752563,1.1296906471252441,0
2023-09-25 18:00:00+00:00,1.1293621063232422,1.1304570436477661,1.1282316446304321,1.1304570436477661,0
2023-09-25 19:00:00+00:00,1.12911856174469,1.130743384361267,1.1274899244308472,1.1293556690216064,0
2023-09-25 20:00:00+00:00,1.1310713291168213,1.1320101022720337,1.129326343536377,1.1312636137008667,0
2023-09-25 21:00:00+00:00,1.1294718980789185,1.130018711090088,1.128562092781067,1.130018711090088,0
2023-09-25 22:00:00+00:00,1.130440354347229,1.1314162015914917,1.1294822692871094,1.1314162015914917,0
2023-09-25 23:00:00+00:00,1.131219506263733,1.1322063207626343,1.1299855709075928,1.1305657625198364,0
2023-09-26 00:00:00+00:00,1.1266770362854004,1.1311167478561401,1.1254621744155884,1.1311167478561401,0
2023-09-26 01:00:00+00:00,1.1258279085159302,1.1268354654312134,1.1230759620666504,1.124878168106079,0
2023-09-26 02:00:00+00:00,1.2369978427886963,1.2369978427886963,1.1248278617858887,1.1248278617858887,0
2023-09-26 03:00:00+00:00,1.241665244102478,1.2419300079345703,1.2392700910568237,1.2392700910568237,0
2023-09-26 04:00:00+00:00,1.2391448020935059,1.2414840459823608,1.238060474395752,1.2414840459823608,0
2023-09-26 05:00:00+00:00,1.2375907897949219,1.2401208877563477,1.2342361211776733,1.2381856441497803,0
2023-09-26 06:00:00+00:00,1.2308764457702637,1.2395846843719482,1.2308764457702637,1.2356759309768677,0
2023-09-26 07:00:00+00:00,1.230952501296997,1.233074426651001,1.2306209802627563,1.231183409690857,0
2023-09-26 08:00:00+00:00,1.2310762405395508,1.232934832572937,1.2288448810577393,1.232815146446228,0
2023-09-26 09:00:00+00:00,1.2293660640716553,1.23126220703125,1.2282651662826538,1.2309293746948242,0
2023-09-26 10:00:00+00:00,1.231985330581665,1.2338314056396484,1.2306950092315674,1.2310959100723267,0
2023-09-26 11:00:00+00:00,1.2315477132797241,1.2319425344467163,1.2266687154769897,1.231809139251709,0
2023-09-26 12:00:00+00:00,1.230893611907959,1.2316460609436035,1.228055477142334,1.2293288707733154,0
2023-09-26 13:00:00+00:00,1.227278709411621,1.229382038116455,1.2263952493667603,1.228441596031189,0
2023-09-26 14:00:00+00:00,1.2278445959091187,1.2334253787994385,1.2254161834716797,1.2267476320266724,0
2023-09-26 15:00:00+00:00,1.2267651557922363,1.2296464443206787,1.226308822631836,1.2277519702911377,0
2023-09-26 16:00:00+00:00,1.2298122644424438,1.2299425601959229,1.2267367839813232,1.2267367839813232,0
2023-09-26 17:00:00+00:00,1.2281080484390259,1.2312346696853638,1.2248339653015137,1.2295126914978027,0
2023-09-26 18:00:00+00:00,1.2259482145309448,1.2264736890792847,1.2242677211761475,1.2264736890792847,0
2023-09-26 19:00:00+00:00,1.2276114225387573,1.2276114225387573,1.2250537872314453,1.2259482145309448,0
2023-09-26 20:00:00+00:00,1.2266035079956055,1.2284866571426392,1.2258563041687012,1.228020191192627,0
2023-09-26 21:00:00+00:00,1.2245124578475952,1.226310133934021,1.2238887548446655,1.2246547937393188,0
2023-09-26 22:00:00+00:00,1.2277910709381104,1.2284187078475952,1.22624933719635,1.22624933719635,0
2023-09-26 23:00:00+00:00,1.2293959856033325,1.2326383590698242,1.2278194427490234,1.2279186248779297,0
2023-09-27 00:00:00+00:00,1.2523152828216553,1.2542836666107178,1.2313026189804077,1.2313026189804077,964795
2023-09-27 01:00:00+00:00,1.2489792108535767,1.254271149635315,1.24897038936615,1.254271149635315,0
2023-09-27 02:00:00+00:00,1.2484456300735474,1.2490193843841553,1.245115876197815,1.2490100860595703,0
2023-09-27 03:00:00+00:00,1.2531352043151855,1.2531352043151855,1.2464858293533325,1.2464858293533325,0
2023-09-27 04:00:00+00:00,1.252687692642212,1.2529575824737549,1.2500500679016113,1.2515078783035278,24362
2023-09-27 05:00:00+00:00,1.250117301940918,1.2507178783416748,1.24790358543396,1.2507178783416748,81149
2023-09-27 06:00:00+00:00,1.25021231174469,1.2503058910369873,1.2461540699005127,1.2464619874954224,0
2023-09-27 07:00:00+00:00,1.2516918182373047,1.2521499395370483,1.2499455213546753,1.2502779960632324,0
2023-09-27 08:00:00+00:00,1.2518906593322754,1.2553664445877075,1.2512725591659546,1.2536838054656982,36627
2023-09-27 09:00:00+00:00,1.2581826448440552,1.2581826448440552,1.2500717639923096,1.253800630569458,0
2023-09-27 10:00:00+00:00,1.2479467391967773,1.2708786725997925,1.2479467391967773,1.2584065198898315,123290
2023-09-27 11:00:00+00:00,1.2588056325912476,1.2588056325912476,1.245970368385315,1.2478457689285278,207989
2023-09-27 12:00:00+00:00,1.2567819356918335,1.2592782974243164,1.2564209699630737,1.257882833480835,2992
2023-09-27 13:00:00+00:00,1.253738522529602,1.2605260610580444,1.253738522529602,1.2553807497024536,0
2023-09-27 14:00:00+00:00,1.2414319515228271,1.253529667854309,1.240456461906433,1.2531191110610962,0
2023-09-27 15:00:00+00:00,1.244373083114624,1.2457919120788574,1.2412439584732056,1.2412439584732056,0
2023-09-27 16:00:00+00:00,1.2428112030029297,1.2457613945007324,1.2426012754440308,1.2453328371047974,0
2023-09-27 17:00:00+00:00,1.2319138050079346,1.2445849180221558,1.2313779592514038,1.2427858114242554,11283
2023-09-27 18:00:00+00:00,1.2321962118148804,1.2358200550079346,1.228927493095398,1.2336559295654297,0
2023-09-27 19:00:00+00:00,1.2325561046600342,1.235022783279419,1.2324659824371338,1.2344639301300049,1811
2023-09-27 20:00:00+00:00,1.2340670824050903,1.2361303567886353,1.2338670492172241,1.2338777780532837,4283
2023-09-27 21:00:00+00:00,1.2360409498214722,1.238295078277588,1.2341313362121582,1.2341313362121582,6402
2023-09-27 22:00:00+00:00,1.237534761428833,1.2378208637237549,1.2349798679351807,1.2366437911987305,23791
2023-09-27 23:00:00+00:00,1.238052487373352,1.2423593997955322,1.238052487373352,1.2395418882369995,11311
2023-09-28 00:00:00+00:00,1.239685297012329,1.2428081035614014,1.238049864768982,1.238049864768982,0
2023-09-28 01:00:00+00:00,1.2404119968414307,1.2407004833221436,1.2363276481628418,1.2407004833221436,0
2023-09-28 02:00:00+00:00,1.233629822731018,1.2400071620941162,1.233629822731018,1.238028645515442,59703
2023-09-28 03:00:00+00:00,1.2370150089263916,1.2374149560928345,1.2333000898361206,1.2374149560928345,0
2023-09-28 04:00:00+00:00,1.2421700954437256,1.2421700954437256,1.235378384590149,1.2371225357055664,0
2023-09-28 05:00:00+00:00,1.2400280237197876,1.2422428131103516,1.239108920097351,1.2420462369918823,0
2023-09-28 06:00:00+00:00,1.2404509782791138,1.2404509782791138,1.237934947013855,1.2384724617004395,0
2023-09-28 07:00:00+00:00,1.242267370223999,1.2437831163406372,1.23813796043396,1.2389217615127563,246718
2023-09-28 08:00:00+00:00,1.2718545198440552,1.2718545198440552,1.2438420057296753,1.2457448244094849,603471
2023-09-28 09:00:00+00:00,1.2610949277877808,1.2732741832733154,1.2569210529327393,1.2732741832733154,308022
2023-09-28 10:00:00+00:00,1.2658565044403076,1.2681498527526855,1.2595397233963013,1.2595397233963013,0
